Vdd	V(vdd)	V(vin)	I(Vdd)	I(Vin)	Ib(M1)	Id(M1)	Ig(M1)	Is(M1)
Step Information: Vin=0  (Step: 1/51)
5.400000000000000e+00	5.400000e+00	2.900000e+00	-8.410001e-05	0.000000e+00	-5.410000e-12	8.410001e-05	0.000000e+00	-8.410001e-05
5.500000000000000e+00	5.500000e+00	2.900000e+00	-8.410001e-05	0.000000e+00	-5.510000e-12	8.410001e-05	0.000000e+00	-8.410001e-05
5.600000000000001e+00	5.600000e+00	2.900000e+00	-8.410001e-05	0.000000e+00	-5.610000e-12	8.410001e-05	0.000000e+00	-8.410001e-05
5.700000000000000e+00	5.700000e+00	2.900000e+00	-8.410001e-05	0.000000e+00	-5.710000e-12	8.410001e-05	0.000000e+00	-8.410001e-05
5.800000000000001e+00	5.800000e+00	2.900000e+00	-8.410001e-05	0.000000e+00	-5.810000e-12	8.410001e-05	0.000000e+00	-8.410001e-05
5.900000000000000e+00	5.900000e+00	2.900000e+00	-8.410001e-05	0.000000e+00	-5.910000e-12	8.410001e-05	0.000000e+00	-8.410001e-05
6.000000000000000e+00	6.000000e+00	2.900000e+00	-8.410001e-05	0.000000e+00	-6.010000e-12	8.410001e-05	0.000000e+00	-8.410001e-05
Step Information: Vin=3  (Step: 31/51)
0.000000000000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
1.000000000000000e-01	1.000000e-01	3.000000e+00	-5.900000e-06	0.000000e+00	-1.097906e-13	5.900000e-06	0.000000e+00	-5.900000e-06
2.000000000000000e-01	2.000000e-01	3.000000e+00	-1.160000e-05	0.000000e+00	-2.099956e-13	1.160000e-05	0.000000e+00	-1.160000e-05
3.000000000000000e-01	3.000000e-01	3.000000e+00	-1.710000e-05	0.000000e+00	-3.099999e-13	1.710000e-05	0.000000e+00	-1.710000e-05
4.000000000000000e-01	4.000000e-01	3.000000e+00	-2.240000e-05	0.000000e+00	-4.100000e-13	2.240000e-05	0.000000e+00	-2.240000e-05
5.000000000000000e-01	5.000000e-01	3.000000e+00	-2.750000e-05	0.000000e+00	-5.100000e-13	2.750000e-05	0.000000e+00	-2.750000e-05
6.000000000000001e-01	6.000000e-01	3.000000e+00	-3.240000e-05	0.000000e+00	-6.100000e-13	3.240000e-05	0.000000e+00	-3.240000e-05
7.000000000000001e-01	7.000000e-01	3.000000e+00	-3.710000e-05	0.000000e+00	-7.100000e-13	3.710000e-05	0.000000e+00	-3.710000e-05
8.000000000000000e-01	8.000000e-01	3.000000e+00	-4.160000e-05	0.000000e+00	-8.100000e-13	4.160000e-05	0.000000e+00	-4.160000e-05
9.000000000000000e-01	9.000000e-01	3.000000e+00	-4.590000e-05	0.000000e+00	-9.100000e-13	4.590000e-05	0.000000e+00	-4.590000e-05
1.000000000000000e+00	1.000000e+00	3.000000e+00	-5.000000e-05	0.000000e+00	-1.010000e-12	5.000000e-05	0.000000e+00	-5.000000e-05
1.100000000000000e+00	1.100000e+00	3.000000e+00	-5.390000e-05	0.000000e+00	-1.110000e-12	5.390000e-05	0.000000e+00	-5.390000e-05
1.200000000000000e+00	1.200000e+00	3.000000e+00	-5.760000e-05	0.000000e+00	-1.210000e-12	5.760000e-05	0.000000e+00	-5.760000e-05
1.300000000000000e+00	1.300000e+00	3.000000e+00	-6.110000e-05	0.000000e+00	-1.310000e-12	6.110000e-05	0.000000e+00	-6.110000e-05
1.400000000000000e+00	1.400000e+00	3.000000e+00	-6.440000e-05	0.000000e+00	-1.410000e-12	6.440000e-05	0.000000e+00	-6.440000e-05
1.500000000000000e+00	1.500000e+00	3.000000e+00	-6.750000e-05	0.000000e+00	-1.510000e-12	6.750000e-05	0.000000e+00	-6.750000e-05
1.600000000000000e+00	1.600000e+00	3.000000e+00	-7.040000e-05	0.000000e+00	-1.610000e-12	7.040000e-05	0.000000e+00	-7.040000e-05
1.700000000000000e+00	1.700000e+00	3.000000e+00	-7.310000e-05	0.000000e+00	-1.710000e-12	7.310000e-05	0.000000e+00	-7.310000e-05
1.800000000000000e+00	1.800000e+00	3.000000e+00	-7.560000e-05	0.000000e+00	-1.810000e-12	7.560000e-05	0.000000e+00	-7.560000e-05
1.900000000000000e+00	1.900000e+00	3.000000e+00	-7.790000e-05	0.000000e+00	-1.910000e-12	7.790000e-05	0.000000e+00	-7.790000e-05
2.000000000000000e+00	2.000000e+00	3.000000e+00	-8.000001e-05	0.000000e+00	-2.010000e-12	8.000001e-05	0.000000e+00	-8.000001e-05
2.100000000000000e+00	2.100000e+00	3.000000e+00	-8.190001e-05	0.000000e+00	-2.110000e-12	8.190001e-05	0.000000e+00	-8.190001e-05
2.200000000000000e+00	2.200000e+00	3.000000e+00	-8.360000e-05	0.000000e+00	-2.210000e-12	8.360000e-05	0.000000e+00	-8.360000e-05
2.300000000000000e+00	2.300000e+00	3.000000e+00	-8.510001e-05	0.000000e+00	-2.310000e-12	8.510001e-05	0.000000e+00	-8.510000e-05
2.400000000000000e+00	2.400000e+00	3.000000e+00	-8.640000e-05	0.000000e+00	-2.410000e-12	8.640000e-05	0.000000e+00	-8.640000e-05
2.500000000000000e+00	2.500000e+00	3.000000e+00	-8.750000e-05	0.000000e+00	-2.510000e-12	8.750000e-05	0.000000e+00	-8.750000e-05
2.600000000000000e+00	2.600000e+00	3.000000e+00	-8.840000e-05	0.000000e+00	-2.610000e-12	8.840000e-05	0.000000e+00	-8.840000e-05
2.700000000000000e+00	2.700000e+00	3.000000e+00	-8.910000e-05	0.000000e+00	-2.710000e-12	8.910000e-05	0.000000e+00	-8.910000e-05
2.800000000000000e+00	2.800000e+00	3.000000e+00	-8.960001e-05	0.000000e+00	-2.810000e-12	8.960001e-05	0.000000e+00	-8.960001e-05
2.900000000000000e+00	2.900000e+00	3.000000e+00	-8.990001e-05	0.000000e+00	-2.910000e-12	8.990001e-05	0.000000e+00	-8.990000e-05
3.000000000000000e+00	3.000000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.010000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.100000000000000e+00	3.100000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.110000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.200000000000000e+00	3.200000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.210000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.300000000000000e+00	3.300000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.310000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.400000000000000e+00	3.400000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.410000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.500000000000000e+00	3.500000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.510000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.600000000000000e+00	3.600000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.610000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.700000000000000e+00	3.700000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.710000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.800000000000000e+00	3.800000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.810000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
3.900000000000000e+00	3.900000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-3.910000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.000000000000000e+00	4.000000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.010000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.100000000000001e+00	4.100000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.110000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.200000000000000e+00	4.200000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.210000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.300000000000000e+00	4.300000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.310000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.400000000000000e+00	4.400000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.410000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.500000000000000e+00	4.500000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.510000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.600000000000001e+00	4.600000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.610000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.700000000000000e+00	4.700000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.710000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.800000000000001e+00	4.800000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.810000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
4.900000000000000e+00	4.900000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-4.910000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
5.000000000000000e+00	5.000000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.010000e-12	9.000001e-05	0.000000e+00	-9.000000e-05
5.100000000000001e+00	5.100000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.110000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
5.200000000000000e+00	5.200000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.210000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
5.300000000000001e+00	5.300000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.310000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
5.400000000000000e+00	5.400000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.410000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
5.500000000000000e+00	5.500000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.510000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
5.600000000000001e+00	5.600000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.610000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
5.700000000000000e+00	5.700000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.710000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
5.800000000000001e+00	5.800000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.810000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
5.900000000000000e+00	5.900000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-5.910000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
6.000000000000000e+00	6.000000e+00	3.000000e+00	-9.000001e-05	0.000000e+00	-6.010000e-12	9.000001e-05	0.000000e+00	-9.000001e-05
Step Information: Vin=3.1  (Step: 32/51)
0.000000000000000e+00	0.000000e+00	3.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
1.000000000000000e-01	1.000000e-01	3.100000e+00	-6.100000e-06	0.000000e+00	-1.097906e-13	6.100000e-06	0.000000e+00	-6.100000e-06
2.000000000000000e-01	2.000000e-01	3.100000e+00	-1.200000e-05	0.000000e+00	-2.099956e-13	1.200000e-05	0.000000e+00	-1.200000e-05
3.000000000000000e-01	3.000000e-01	3.100000e+00	-1.770000e-05	0.000000e+00	-3.099999e-13	1.770000e-05	0.000000e+00	-1.770000e-05
4.000000000000000e-01	4.000000e-01	3.100000e+00	-2.320000e-05	0.000000e+00	-4.100000e-13	2.320000e-05	0.000000e+00	-2.320000e-05
5.000000000000000e-01	5.000000e-01	3.100000e+00	-2.850000e-05	0.000000e+00	-5.100000e-13	2.850000e-05	0.000000e+00	-2.850000e-05
6.000000000000001e-01	6.000000e-01	3.100000e+00	-3.360000e-05	0.000000e+00	-6.100000e-13	3.360000e-05	0.000000e+00	-3.360000e-05
7.000000000000001e-01	7.000000e-01	3.100000e+00	-3.850000e-05	0.000000e+00	-7.100000e-13	3.850000e-05	0.000000e+00	-3.850000e-05
8.000000000000000e-01	8.000000e-01	3.100000e+00	-4.320000e-05	0.000000e+00	-8.100000e-13	4.320000e-05	0.000000e+00	-4.320000e-05
9.000000000000000e-01	9.000000e-01	3.100000e+00	-4.770000e-05	0.000000e+00	-9.100000e-13	4.770000e-05	0.000000e+00	-4.770000e-05
1.000000000000000e+00	1.000000e+00	3.100000e+00	-5.200000e-05	0.000000e+00	-1.010000e-12	5.200000e-05	0.000000e+00	-5.200000e-05
1.100000000000000e+00	1.100000e+00	3.100000e+00	-5.610000e-05	0.000000e+00	-1.110000e-12	5.610000e-05	0.000000e+00	-5.610000e-05
1.200000000000000e+00	1.200000e+00	3.100000e+00	-6.000000e-05	0.000000e+00	-1.210000e-12	6.000000e-05	0.000000e+00	-6.000000e-05
1.300000000000000e+00	1.300000e+00	3.100000e+00	-6.370000e-05	0.000000e+00	-1.310000e-12	6.370000e-05	0.000000e+00	-6.370000e-05
1.400000000000000e+00	1.400000e+00	3.100000e+00	-6.720000e-05	0.000000e+00	-1.410000e-12	6.720000e-05	0.000000e+00	-6.720000e-05
1.500000000000000e+00	1.500000e+00	3.100000e+00	-7.050001e-05	0.000000e+00	-1.510000e-12	7.050001e-05	0.000000e+00	-7.050000e-05
1.600000000000000e+00	1.600000e+00	3.100000e+00	-7.360000e-05	0.000000e+00	-1.610000e-12	7.360000e-05	0.000000e+00	-7.360000e-05
1.700000000000000e+00	1.700000e+00	3.100000e+00	-7.650000e-05	0.000000e+00	-1.710000e-12	7.650000e-05	0.000000e+00	-7.650000e-05
1.800000000000000e+00	1.800000e+00	3.100000e+00	-7.920001e-05	0.000000e+00	-1.810000e-12	7.920001e-05	0.000000e+00	-7.920000e-05
1.900000000000000e+00	1.900000e+00	3.100000e+00	-8.170000e-05	0.000000e+00	-1.910000e-12	8.170000e-05	0.000000e+00	-8.170000e-05
2.000000000000000e+00	2.000000e+00	3.100000e+00	-8.400001e-05	0.000000e+00	-2.010000e-12	8.400001e-05	0.000000e+00	-8.400000e-05
2.100000000000000e+00	2.100000e+00	3.100000e+00	-8.610000e-05	0.000000e+00	-2.110000e-12	8.610000e-05	0.000000e+00	-8.610000e-05
2.200000000000000e+00	2.200000e+00	3.100000e+00	-8.800001e-05	0.000000e+00	-2.210000e-12	8.800001e-05	0.000000e+00	-8.800000e-05
2.300000000000000e+00	2.300000e+00	3.100000e+00	-8.970001e-05	0.000000e+00	-2.310000e-12	8.970001e-05	0.000000e+00	-8.970000e-05
2.400000000000000e+00	2.400000e+00	3.100000e+00	-9.120000e-05	0.000000e+00	-2.410000e-12	9.120000e-05	0.000000e+00	-9.120000e-05
2.500000000000000e+00	2.500000e+00	3.100000e+00	-9.250001e-05	0.000000e+00	-2.510000e-12	9.250001e-05	0.000000e+00	-9.250001e-05
2.600000000000000e+00	2.600000e+00	3.100000e+00	-9.360001e-05	0.000000e+00	-2.610000e-12	9.360001e-05	0.000000e+00	-9.360000e-05
2.700000000000000e+00	2.700000e+00	3.100000e+00	-9.450001e-05	0.000000e+00	-2.710000e-12	9.450001e-05	0.000000e+00	-9.450000e-05
2.800000000000000e+00	2.800000e+00	3.100000e+00	-9.520000e-05	0.000000e+00	-2.810000e-12	9.520000e-05	0.000000e+00	-9.520000e-05
2.900000000000000e+00	2.900000e+00	3.100000e+00	-9.570001e-05	0.000000e+00	-2.910000e-12	9.570001e-05	0.000000e+00	-9.570000e-05
3.000000000000000e+00	3.000000e+00	3.100000e+00	-9.600000e-05	0.000000e+00	-3.010000e-12	9.600000e-05	0.000000e+00	-9.600000e-05
3.100000000000000e+00	3.100000e+00	3.100000e+00	-9.610000e-05	0.000000e+00	-3.110000e-12	9.610000e-05	0.000000e+00	-9.610000e-05
3.200000000000000e+00	3.200000e+00	3.100000e+00	-9.610000e-05	0.000000e+00	-3.210000e-12	9.610000e-05	0.000000e+00	-9.610000e-05
3.300000000000000e+00	3.300000e+00	3.100000e+00	-9.610000e-05	0.000000e+00	-3.310000e-12	9.610000e-05	0.000000e+00	-9.610000e-05
3.400000000000000e+00	3.400000e+00	3.100000e+00	-9.610000e-05	0.000000e+00	-3.410000e-12	9.610000e-05	0.000000e+00	-9.610000e-05
3.500000000000000e+00	3.500000e+00	3.100000e+00	-9.610000e-05	0.000000e+00	-3.510000e-12	9.610000e-05	0.000000e+00	-9.610000e-05
3.600000000000000e+00	3.600000e+00	3.100000e+00	-9.610000e-05	0.000000e+00	-3.610000e-12	9.610000e-05	0.000000e+00	-9.610000e-05
3.700000000000000e+00	3.700000e+00	3.100000e+00	-9.610000e-05	0.000000e+00	-3.710000e-12	9.610000e-05	0.000000e+00	-9.610000e-05
3.800000000000000e+00	3.800000e+00	3.100000e+00	-9.610000e-05	0.000000e+00	-3.810000e-12	9.610000e-05	0.000000e+00	-9.610000e-05
3.900000000000000e+00	3.900000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-3.910000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.000000000000000e+00	4.000000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.010000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.100000000000001e+00	4.100000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.110000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.200000000000000e+00	4.200000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.210000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.300000000000000e+00	4.300000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.310000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.400000000000000e+00	4.400000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.410000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.500000000000000e+00	4.500000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.510000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.600000000000001e+00	4.600000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.610000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.700000000000000e+00	4.700000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.710000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.800000000000001e+00	4.800000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.810000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
4.900000000000000e+00	4.900000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-4.910000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.000000000000000e+00	5.000000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.010000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.100000000000001e+00	5.100000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.110000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.200000000000000e+00	5.200000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.210000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.300000000000001e+00	5.300000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.310000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.400000000000000e+00	5.400000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.410000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.500000000000000e+00	5.500000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.510000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.600000000000001e+00	5.600000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.610000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.700000000000000e+00	5.700000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.710000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.800000000000001e+00	5.800000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.810000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
5.900000000000000e+00	5.900000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-5.910000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
6.000000000000000e+00	6.000000e+00	3.100000e+00	-9.610001e-05	0.000000e+00	-6.010000e-12	9.610001e-05	0.000000e+00	-9.610000e-05
Step Information: Vin=3.2  (Step: 33/51)
0.000000000000000e+00	0.000000e+00	3.200000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-0.000000e+00
1.000000000000000e-01	1.000000e-01	3.200000e+00	-6.300000e-06	0.000000e+00	-1.097906e-13	6.300000e-06	0.000000e+00	-6.300000e-06
2.000000000000000e-01	2.000000e-01	3.200000e+00	-1.240000e-05	0.000000e+00	-2.099956e-13	1.240000e-05	0.000000e+00	-1.240000e-05
3.000000000000000e-01	3.000000e-01	3.200000e+00	-1.830000e-05	0.000000e+00	-3.099999e-13	1.830000e-05	0.000000e+00	-1.830000e-05
4.000000000000000e-01	4.000000e-01	3.200000e+00	-2.400000e-05	0.000000e+00	-4.100000e-13	2.400000e-05	0.000000e+00	-2.400000e-05
5.000000000000000e-01	5.000000e-01	3.200000e+00	-2.950000e-05	0.000000e+00	-5.100000e-13	2.950000e-05	0.000000e+00	-2.950000e-05
6.000000000000001e-01	6.000000e-01	3.200000e+00	-3.480000e-05	0.000000e+00	-6.100000e-13	3.480000e-05	0.000000e+00	-3.480000e-05
7.000000000000001e-01	7.000000e-01	3.200000e+00	-3.990000e-05	0.000000e+00	-7.100000e-13	3.990000e-05	0.000000e+00	-3.990000e-05
8.000000000000000e-01	8.000000e-01	3.200000e+00	-4.480000e-05	0.000000e+00	-8.100000e-13	4.480000e-05	0.000000e+00	-4.480000e-05
9.000000000000000e-01	9.000000e-01	3.200000e+00	-4.950000e-05	0.000000e+00	-9.100000e-13	4.950000e-05	0.000000e+00	-4.950000e-05
1.000000000000000e+00	1.000000e+00	3.200000e+00	-5.400000e-05	0.000000e+00	-1.010000e-12	5.400000e-05	0.000000e+00	-5.400000e-05
1.100000000000000e+00	1.100000e+00	3.200000e+00	-5.830000e-05	0.000000e+00	-1.110000e-12	5.830000e-05	0.000000e+00	-5.830000e-05
1.200000000000000e+00	1.200000e+00	3.200000e+00	-6.240000e-05	0.000000e+00	-1.210000e-12	6.240000e-05	0.000000e+00	-6.240000e-05
1.300000000000000e+00	1.300000e+00	3.200000e+00	-6.630000e-05	0.000000e+00	-1.310000e-12	6.630000e-05	0.000000e+00	-6.630000e-05
1.400000000000000e+00	1.400000e+00	3.200000e+00	-7.000000e-05	0.000000e+00	-1.410000e-12	7.000000e-05	0.000000e+00	-7.000000e-05
1.500000000000000e+00	1.500000e+00	3.200000e+00	-7.350000e-05	0.000000e+00	-1.510000e-12	7.350000e-05	0.000000e+00	-7.350000e-05
1.600000000000000e+00	1.600000e+00	3.200000e+00	-7.680000e-05	0.000000e+00	-1.610000e-12	7.680000e-05	0.000000e+00	-7.680000e-05
1.700000000000000e+00	1.700000e+00	3.200000e+00	-7.990000e-05	0.000000e+00	-1.710000e-12	7.990000e-05	0.000000e+00	-7.990000e-05
1.800000000000000e+00	1.800000e+00	3.200000e+00	-8.280000e-05	0.000000e+00	-1.810000e-12	8.280000e-05	0.000000e+00	-8.280000e-05
1.900000000000000e+00	1.900000e+00	3.200000e+00	-8.550000e-05	0.000000e+00	-1.910000e-12	8.550000e-05	0.000000e+00	-8.550000e-05
2.000000000000000e+00	2.000000e+00	3.200000e+00	-8.800000e-05	0.000000e+00	-2.010000e-12	8.800000e-05	0.000000e+00	-8.800000e-05
2.100000000000000e+00	2.100000e+00	3.200000e+00	-9.030000e-05	0.000000e+00	-2.110000e-12	9.030000e-05	0.000000e+00	-9.030000e-05
2.200000000000000e+00	2.200000e+00	3.200000e+00	-9.240001e-05	0.000000e+00	-2.210000e-12	9.240001e-05	0.000000e+00	-9.240001e-05
2.300000000000000e+00	2.300000e+00	3.200000e+00	-9.430001e-05	0.000000e+00	-2.310000e-12	9.430001e-05	0.000000e+00	-9.430001e-05
2.400000000000000e+00	2.400000e+00	3.200000e+00	-9.600000e-05	0.000000e+00	-2.410000e-12	9.600000e-05	0.000000e+00	-9.600000e-05
2.500000000000000e+00	2.500000e+00	3.200000e+00	-9.750001e-05	0.000000e+00	-2.510000e-12	9.750001e-05	0.000000e+00	-9.750000e-05
2.600000000000000e+00	2.600000e+00	3.200000e+00	-9.880000e-05	0.000000e+00	-2.610000e-12	9.880000e-05	0.000000e+00	-9.880000e-05
2.700000000000000e+00	2.700000e+00	3.200000e+00	-9.990000e-05	0.000000e+00	-2.710000e-12	9.990000e-05	0.000000e+00	-9.990000e-05
2.800000000000000e+00	2.800000e+00	3.200000e+00	-1.008000e-04	0.000000e+00	-2.810000e-12	1.008000e-04	0.000000e+00	-1.008000e-04
2.900000000000000e+00	2.900000e+00	3.200000e+00	-1.015000e-04	0.000000e+00	-2.910000e-12	1.015000e-04	0.000000e+00	-1.015000e-04
3.000000000000000e+00	3.000000e+00	3.200000e+00	-1.020000e-04	0.000000e+00	-3.010000e-12	1.020000e-04	0.000000e+00	-1.020000e-04
3.100000000000000e+00	3.100000e+00	3.200000e+00	-1.023000e-04	0.000000e+00	-3.110000e-12	1.023000e-04	0.000000e+00	-1.023000e-04
3.200000000000000e+00	3.200000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-3.210000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
3.300000000000000e+00	3.300000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-3.310000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
3.400000000000000e+00	3.400000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-3.410000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
3.500000000000000e+00	3.500000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-3.510000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
3.600000000000000e+00	3.600000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-3.610000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
3.700000000000000e+00	3.700000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-3.710000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
3.800000000000000e+00	3.800000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-3.810000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
3.900000000000000e+00	3.900000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-3.910000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
4.000000000000000e+00	4.000000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-4.010000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
4.100000000000001e+00	4.100000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-4.110000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
4.200000000000000e+00	4.200000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-4.210000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
4.300000000000000e+00	4.300000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-4.310000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
4.400000000000000e+00	4.400000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-4.410000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
4.500000000000000e+00	4.500000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-4.510000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
4.600000000000001e+00	4.600000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-4.610000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
4.700000000000000e+00	4.700000e+00	3.200000e+00	-1.024000e-04	0.000000e+00	-4.710000e-12	1.024000e-04	0.000000e+00	-1.024000e-04
